3090.32975487597	3100.98402388730	3107.95061269734	3111.52931907617	3112.12946395623	3109.70600489741	3105.09830227093	3103.82032224215	3104.55657172424	3105.62611720549	3105.43953010880	3104.06851094478	3103.61830105996	3103.02082986401	3102.17128788690	3101.25596961356	3100.00629176439	3099.35938610926	3100.15546995070	3100.30490001313	3101.12764998733	3103.78903334412	3110.60934454398	3112.42864190276	3108.08099832076	3098.35959671219	3083.77877975200
3095.48587005854	3104.60939321280	3109.87903947841	3111.57222767325	3110.21736224733	3105.62861340211	3098.43924601710	3096.69817320252	3097.43549112112	3099.28281218930	3099.55198051557	3097.89783173139	3097.48061538520	3096.72343331490	3095.76196990263	3094.93171423156	3094.21704496120	3094.28274159079	3095.33271079575	3096.28499051234	3097.20116548306	3100.17389833019	3110.83213495066	3113.05058476237	3109.39170298089	3101.55089033408	3089.72556075273
3098.96336503132	3106.41552279914	3109.74144765262	3109.16884022275	3104.97657821965	3097.60138852885	3089.26078822982	3087.96968359616	3088.18581315648	3089.11829463892	3090.28020924753	3089.97325578524	3089.69881019702	3088.89460671674	3088.02538569190	3087.25650830151	3087.11192686070	3087.82696962892	3089.12181310149	3090.72740486875	3091.80919786209	3095.91208752555	3108.50272064163	3109.82441657265	3107.63116214072	3102.33987804450	3094.10645859428
3101.09573126316	3106.01600200994	3106.62507644820	3101.05238882593	3092.06323144567	3082.24807860585	3076.80588113216	3077.44685682021	3076.84088957245	3075.95782425555	3077.66002967934	3078.67891173236	3079.77290274905	3078.76019122919	3078.35525261668	3077.50199033616	3077.43533730774	3078.08088120466	3078.92761306506	3079.67685257919	3082.05380235531	3079.93074160170	3090.05034538519	3096.53752291476	3100.16587151407	3100.16446534656	3098.29677323675
3100.70742691393	3102.05091805688	3100.83674518728	3089.99538028058	3077.90929395742	3073.09596162722	3070.96516342495	3070.33057809126	3069.58074592078	3069.74082637608	3070.19195920745	3070.96242848628	3071.31423886676	3071.21993117055	3071.09508764086	3070.22012257354	3069.65798371525	3068.81542639945	3068.51509623128	3066.27341203545	3068.03746175119	3072.16357548672	3074.96724539317	3081.33787410254	3089.22895837785	3097.54047944745	3100.76893998390
3100.04930661730	3097.22396581674	3091.11538036969	3081.08043332193	3073.26196719001	3069.96577150652	3065.31775470600	3063.85129553625	3063.48455719985	3063.89691578807	3065.13181071235	3066.06384858154	3066.44833029820	3066.32854551257	3065.79366572481	3064.62390260594	3063.49380951173	3062.11156390735	3061.29909892326	3060.00653229738	3059.23976941359	3065.92599437608	3072.66500944212	3076.06413912743	3083.71974828138	3095.94815137968	3100.82356224835
3099.36188045935	3093.04565684086	3083.37464400596	3075.90300879095	3071.61621027375	3066.88611614701	3059.23524153956	3057.85904560288	3057.72362351799	3058.97245012701	3061.29084964075	3062.77414972288	3063.70288821109	3063.62361259556	3062.47531125539	3060.63801552063	3059.64956191092	3058.35011522459	3057.63237404813	3057.20481031608	3056.41116440772	3061.45660765107	3073.50273377175	3076.78857589379	3083.30027833044	3096.29808583514	3099.72677832433
3098.78515537948	3090.77160071910	3080.27416461039	3073.23043069516	3070.72269319102	3066.33233731454	3058.97843778047	3055.91658930654	3055.14378305986	3056.66694960256	3059.87845211480	3062.38354659463	3064.02761785166	3064.19339244529	3062.86739556425	3061.03908510175	3059.77560193706	3058.73888412801	3058.72432665627	3059.54817702794	3062.12038279480	3069.94009904169	3077.52663792945	3083.59294396403	3089.76357733713	3098.91457563374	3098.48805179835
3099.76163046948	3091.29953672059	3078.70655447214	3071.37368404917	3070.21081613813	3069.13530403519	3064.89509850425	3060.25951584752	3058.99446926834	3059.92199067681	3063.86348499233	3066.17596996254	3067.75384649554	3068.25452246172	3066.55116724476	3064.30302477974	3063.55670780142	3064.12379971937	3066.39547324635	3068.98768143685	3073.83248033387	3079.40835553307	3087.05929159511	3095.15709101825	3098.28085177600	3100.52693992799	3096.27130470361
3103.39803189590	3096.58685977508	3080.96837504079	3072.88189285599	3071.16739072058	3070.68163356178	3070.09032883768	3068.61760473879	3068.44083896875	3069.78513721070	3070.44247736760	3070.83730851635	3071.53790773502	3072.12092724345	3071.29397407588	3069.45188843950	3069.34655679126	3071.63598375949	3074.95215380713	3077.79264336104	3083.65845683082	3089.07149091946	3097.03698435485	3101.41497090943	3102.81218821327	3100.91517133734	3093.37717464202
